comparison_type,model,arm,checkpoint,probe_name,artifact_probe_name,epsilon,layer,equal7_value,equal5_value,equal5_minus_equal7,sign_changed,ordering_changed,deepest_arm_changed,rank_or_score_changed,source_rows_complete,excluded_modules_exactly_qk,n_cells,OPD_strict_deepest,offline_strictly_deeper,mechanical_readback,mean_equal5_minus_equal7
functional_cell,llama,base,0.0,E_mmluPro,E_ood,0.05,14.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,llama,base,0.0,E_mmluPro,E_ood,0.1,14.0,0.0,0.0,0.0,False,,,False,True,True,,,,,
functional_cell,llama,offkd,5.0,E_general,E_general,0.01,14.0,0.0005873933388384,0.0,-0.0005873933388384,True,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_general,E_general,0.025,14.0,0.0010808548544397,0.0,-0.0010808548544397,True,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_general,E_general,0.05,14.0,7.927699381639449e-05,0.0001109877913429,3.1710797526557794e-05,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_general,E_general,0.1,14.0,0.0028571428571428,0.0,-0.0028571428571428,True,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_ifeval,E_if,0.01,14.0,0.0029121385497558,0.0019651927274222,-0.0009469458223336,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_ifeval,E_if,0.025,14.0,0.0029070345597533,0.0027753500017777,-0.0001316845579756,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_ifeval,E_if,0.05,14.0,0.005518894873359,0.0042041550146905,-0.0013147398586684,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_ifeval,E_if,0.1,14.0,0.0041846841204703,0.0058585577686584,0.0016738736481881,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mathHeld,E_math,0.01,14.0,7.240328194171125e-05,-0.0004101443566882,-0.0004825476386299,True,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mathHeld,E_math,0.025,14.0,-0.0001124053543519,-0.0011189059576311,-0.0010065006032792,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mathHeld,E_math,0.05,14.0,-0.0005914618388821,-0.000828046574435,-0.0002365847355528,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mathHeld,E_math,0.1,14.0,-0.0009390609390609,-0.0013146853146853,-0.0003756243756243,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mmluPro,E_ood,0.01,14.0,0.0006980815634892,4.140962309361634e-05,-0.0006566719403956,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mmluPro,E_ood,0.025,14.0,0.0016447307221146,0.000484583060898,-0.0011601476612165,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mmluPro,E_ood,0.05,14.0,0.001355341798413,0.0002714622576156,-0.0010838795407973,False,,,True,True,True,,,,,
functional_cell,llama,offkd,5.0,E_mmluPro,E_ood,0.1,14.0,0.0004380792535277,0.0006133109549388,0.000175231701411,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_general,E_general,0.01,14.0,0.00164194274598,0.0003650011545839,-0.001276941591396,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_general,E_general,0.025,14.0,0.0025538083139528,0.0005489380471026,-0.0020048702668501,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_general,E_general,0.05,14.0,0.0017228536062524,0.0011299437667021,-0.0005929098395503,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_general,E_general,0.1,14.0,0.0045453768584624,0.0023635276018473,-0.002181849256615,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_ifeval,E_if,0.01,14.0,0.0072339101065455,0.0049514907123107,-0.0022824193942347,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_ifeval,E_if,0.025,14.0,0.0098570394415933,0.0077887004981315,-0.0020683389434618,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_ifeval,E_if,0.05,14.0,0.0128540596095353,0.0115104226823744,-0.0013436369271609,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_ifeval,E_if,0.1,14.0,0.0159035982274858,0.0177195829730255,0.0018159847455397,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mathHeld,E_math,0.01,14.0,0.0035344049427995,0.0021416748405284,-0.001392730102271,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mathHeld,E_math,0.025,14.0,0.0046681725023872,0.0023174927853933,-0.0023506797169938,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mathHeld,E_math,0.05,14.0,0.0068173650004162,0.0032798634739993,-0.0035375015264169,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mathHeld,E_math,0.1,14.0,0.0034708385373868,0.0048591739523416,0.0013883354149547,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mmluPro,E_ood,0.01,14.0,0.0035115958417449,0.0014451705639874,-0.0020664252777574,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mmluPro,E_ood,0.025,14.0,0.0049466756260081,0.0025948215318421,-0.002351854094166,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mmluPro,E_ood,0.05,14.0,0.0062498338671533,0.0032999326958872,-0.002949901171266,False,,,True,True,True,,,,,
functional_cell,llama,offkd,20.0,E_mmluPro,E_ood,0.1,14.0,0.0086049923036888,0.0071689404446766,-0.0014360518590122,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_general,E_general,0.01,14.0,0.0025072257755913,0.0007540467216659,-0.0017531790539253,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_general,E_general,0.025,14.0,0.0046159779239065,0.0013529781350215,-0.0032629997888849,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_general,E_general,0.05,14.0,0.0051209072572701,0.0028033657942738,-0.0023175414629963,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_general,E_general,0.1,14.0,0.006016832190803,0.0044235650671242,-0.0015932671236787,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_ifeval,E_if,0.01,14.0,0.007584391835045,0.0051247048147497,-0.0024596870202952,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_ifeval,E_if,0.025,14.0,0.0105609414917085,0.0081269141773543,-0.0024340273143542,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_ifeval,E_if,0.05,14.0,0.014788635880968,0.0121780131358495,-0.0026106227451184,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_ifeval,E_if,0.1,14.0,0.0150539576719629,0.0165300861952935,0.0014761285233306,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mathHeld,E_math,0.01,14.0,0.0048915909724583,0.0027697700568799,-0.0021218209155784,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mathHeld,E_math,0.025,14.0,0.0053865221915104,0.0033231823501659,-0.0020633398413445,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mathHeld,E_math,0.05,14.0,0.0075808617465363,0.0043487589185674,-0.0032321028279689,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mathHeld,E_math,0.1,14.0,0.0061226203550959,0.0085716684971343,0.0024490481420383,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mmluPro,E_ood,0.01,14.0,0.0057093080306566,0.0032543881041319,-0.0024549199265247,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mmluPro,E_ood,0.025,14.0,0.0088407099976097,0.0055339852575774,-0.0033067247400322,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mmluPro,E_ood,0.05,14.0,0.0120849111190228,0.0076452223905397,-0.004439688728483,False,,,True,True,True,,,,,
functional_cell,llama,offkd,40.0,E_mmluPro,E_ood,0.1,14.0,0.0123531533760194,0.0124163659459393,6.321256991996885e-05,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_general,E_general,0.01,14.0,0.0038934454240174,0.0007610355396744,-0.0031324098843429,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_general,E_general,0.025,14.0,0.0060117946972116,0.001793924821433,-0.0042178698757785,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_general,E_general,0.05,14.0,0.0077206667726548,0.0033591760319593,-0.0043614907406955,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_general,E_general,0.1,14.0,0.0074384004905674,0.0064137606867944,-0.001024639803773,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_ifeval,E_if,0.01,14.0,0.0096707378212558,0.0062512482706691,-0.0034194895505866,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_ifeval,E_if,0.025,14.0,0.0142824240912929,0.0105620810513659,-0.003720343039927,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_ifeval,E_if,0.05,14.0,0.0199045357333999,0.0158179751212421,-0.0040865606121578,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_ifeval,E_if,0.1,14.0,0.0190384692578699,0.0221084024155634,0.0030699331576934,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mathHeld,E_math,0.01,14.0,0.0090013073838965,0.0059794425825515,-0.0030218648013449,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mathHeld,E_math,0.025,14.0,0.0110129060605481,0.0079437095104084,-0.0030691965501397,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mathHeld,E_math,0.05,14.0,0.0162627130000992,0.0121806507197876,-0.0040820622803116,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mathHeld,E_math,0.1,14.0,0.011623561295256,0.0162729858133584,0.0046494245181024,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mmluPro,E_ood,0.01,14.0,0.0087653395224746,0.0050567934538435,-0.0037085460686311,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mmluPro,E_ood,0.025,14.0,0.0131493553575491,0.0086244533058123,-0.0045249020517368,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mmluPro,E_ood,0.05,14.0,0.018419742115253,0.0126901673272972,-0.0057295747879557,False,,,True,True,True,,,,,
functional_cell,llama,offkd,80.0,E_mmluPro,E_ood,0.1,14.0,0.018002639946056,0.0203256471439906,0.0023230071979346,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_general,E_general,0.01,14.0,0.0046872797207418,0.0007610355396744,-0.0039262441810674,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_general,E_general,0.025,14.0,0.0082888978978982,0.0019554757099629,-0.0063334221879352,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_general,E_general,0.05,14.0,0.0108391698911579,0.0033591760319593,-0.0074799938591986,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_general,E_general,0.1,14.0,0.0132717338239008,0.0064137606867944,-0.0068579731371063,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_ifeval,E_if,0.01,14.0,0.0109959534986155,0.006312209294197,-0.0046837442044185,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_ifeval,E_if,0.025,14.0,0.0159500196442479,0.0105383866563918,-0.0054116329878561,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_ifeval,E_if,0.05,14.0,0.0225749929800485,0.0160343174585381,-0.0065406755215104,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_ifeval,E_if,0.1,14.0,0.0236979736544124,0.0240862540252683,0.0003882803708558,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mathHeld,E_math,0.01,14.0,0.0069043492583103,0.0030437012067308,-0.0038606480515794,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mathHeld,E_math,0.025,14.0,0.0093349560909823,0.004261246219683,-0.0050737098712993,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mathHeld,E_math,0.05,14.0,0.0117652123997018,0.0058841498792311,-0.0058810625204706,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mathHeld,E_math,0.1,14.0,0.0116546797899247,0.0110533938111577,-0.0006012859787669,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mmluPro,E_ood,0.01,14.0,0.0087536867418358,0.0044362499536984,-0.0043174367881373,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mmluPro,E_ood,0.025,14.0,0.013620225605689,0.0074656317031457,-0.0061545939025433,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mmluPro,E_ood,0.05,14.0,0.0174206444174231,0.0112914305503354,-0.0061292138670877,False,,,True,True,True,,,,,
functional_cell,llama,offkd,160.0,E_mmluPro,E_ood,0.1,14.0,0.0150801262569445,0.0162341279792346,0.00115400172229,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_general,E_general,0.01,14.0,0.0055214917553969,0.0008175643727772,-0.0047039273826196,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_general,E_general,0.025,14.0,0.0092748000207644,0.0021961375423745,-0.0070786624783898,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_general,E_general,0.05,14.0,0.0124301447085153,0.0043044894942083,-0.0081256552143069,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_general,E_general,0.1,14.0,0.0131169590212386,0.0061970759630674,-0.0069198830581711,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_ifeval,E_if,0.01,14.0,0.0138169192508939,0.0075148394702301,-0.0063020797806637,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_ifeval,E_if,0.025,14.0,0.0201435477636645,0.0123399188762913,-0.0078036288873731,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_ifeval,E_if,0.05,14.0,0.0268040295530546,0.0189920056977837,-0.0078120238552709,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_ifeval,E_if,0.1,14.0,0.0289078115059184,0.0266181222554719,-0.0022896892504464,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mathHeld,E_math,0.01,14.0,0.0127534688318811,0.0069050639828105,-0.0058484048490705,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mathHeld,E_math,0.025,14.0,0.0177917437383879,0.0105494668747687,-0.0072422768636191,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mathHeld,E_math,0.05,14.0,0.021750384298,0.0135989430102653,-0.0081514412877347,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mathHeld,E_math,0.1,14.0,0.0194795316609168,0.0220081864305466,0.0025286547696298,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mmluPro,E_ood,0.01,14.0,0.0119517436676011,0.0060466956425653,-0.0059050480250358,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mmluPro,E_ood,0.025,14.0,0.0181339436332379,0.0105779081027629,-0.007556035530475,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mmluPro,E_ood,0.05,14.0,0.0248803899173441,0.0162852395320973,-0.0085951503852467,False,,,True,True,True,,,,,
functional_cell,llama,offkd,320.0,E_mmluPro,E_ood,0.1,14.0,0.0253614799209259,0.0257499743283207,0.0003884944073947,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_general,E_general,0.01,14.0,7.604797721189697e-05,0.0003954845091371,0.0003194365319252,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_general,E_general,0.025,14.0,-0.0002144702289853,0.000269542249221,0.0004840124782064,True,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_general,E_general,0.05,14.0,-0.0015855310184075,0.0008641096580825,0.00244964067649,True,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_general,E_general,0.1,14.0,0.0004335573379579,0.0006069802731411,0.0001734229351831,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_ifeval,E_if,0.01,14.0,7.1466727195862e-05,0.0004175137355345,0.0003460470083386,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_ifeval,E_if,0.025,14.0,-0.0008268978755352,0.0005534219524231,0.0013803198279584,True,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_ifeval,E_if,0.05,14.0,-0.0002934970648806,0.0010705855906485,0.0013640826555292,True,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_ifeval,E_if,0.1,14.0,0.0019875957375957,0.002782634032634,0.0007950382950382,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mathHeld,E_math,0.01,14.0,0.0003079734086145,0.0011916190458245,0.00088364563721,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mathHeld,E_math,0.025,14.0,7.348842918215223e-05,0.0014362171341883,0.0013627287050061,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mathHeld,E_math,0.05,14.0,0.0012280982314565,0.0017193375240391,0.0004912392925826,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mathHeld,E_math,0.1,14.0,0.0034149523945442,0.0047809333523619,0.0013659809578176,False,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mmluPro,E_ood,0.01,14.0,-0.0004738213693437,0.0,0.0004738213693437,True,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mmluPro,E_ood,0.025,14.0,-0.001794631710362,0.0,0.001794631710362,True,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mmluPro,E_ood,0.05,14.0,-0.0011614401858304,0.0,0.0011614401858304,True,,,True,True,True,,,,,
functional_cell,llama,opd,5.0,E_mmluPro,E_ood,0.1,14.0,-0.0036630036630036,0.0,0.0036630036630036,True,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_general,E_general,0.01,14.0,0.0072083021143211,0.0073355535958877,0.0001272514815665,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_general,E_general,0.025,14.0,0.0110327516325509,0.0109062618969243,-0.0001264897356266,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_general,E_general,0.05,14.0,0.0137456525529159,0.0148780092081779,0.001132356655262,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_general,E_general,0.1,14.0,0.0202544465773878,0.0201895585416763,-6.488803571150226e-05,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_ifeval,E_if,0.01,14.0,0.0139364203577962,0.0143902155540548,0.0004537951962585,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_ifeval,E_if,0.025,14.0,0.0198672532860942,0.0213864192841372,0.001519165998043,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_ifeval,E_if,0.05,14.0,0.0277722864691498,0.029795789114255,0.0020235026451051,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_ifeval,E_if,0.1,14.0,0.0371355525330497,0.0426824142389104,0.0055468617058606,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mathHeld,E_math,0.01,14.0,0.0223703538163186,0.0229126334113649,0.0005422795950463,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mathHeld,E_math,0.025,14.0,0.030724263542666,0.0309498663956299,0.0002256028529638,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mathHeld,E_math,0.05,14.0,0.0406975224278729,0.0401249363920873,-0.0005725860357856,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mathHeld,E_math,0.1,14.0,0.0469248744997122,0.0551685085101234,0.0082436340104111,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mmluPro,E_ood,0.01,14.0,0.0123956639246301,0.0136103112313166,0.0012146473066865,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mmluPro,E_ood,0.025,14.0,0.0191468019600766,0.02135140289392,0.0022046009338433,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mmluPro,E_ood,0.05,14.0,0.0279099996854012,0.0298003463834696,0.0018903466980683,False,,,True,True,True,,,,,
functional_cell,llama,opd,20.0,E_mmluPro,E_ood,0.1,14.0,0.0338323357951168,0.0424872213326758,0.0086548855375589,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_general,E_general,0.01,14.0,0.0095727160078728,0.0092453476904053,-0.0003273683174674,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_general,E_general,0.025,14.0,0.0138126638060347,0.0136585378002004,-0.0001541260058342,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_general,E_general,0.05,14.0,0.0190190823388094,0.0191769578245757,0.0001578754857663,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_general,E_general,0.1,14.0,0.0237465926934714,0.0250785631041933,0.0013319704107218,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_ifeval,E_if,0.01,14.0,0.0191474751056098,0.0186215100063769,-0.0005259650992329,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_ifeval,E_if,0.025,14.0,0.0272316851433071,0.0280437973332472,0.00081211218994,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_ifeval,E_if,0.05,14.0,0.0373348605029785,0.0387389483171706,0.0014040878141921,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_ifeval,E_if,0.1,14.0,0.0474972398502243,0.0526433219375003,0.0051460820872759,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mathHeld,E_math,0.01,14.0,0.0266818627448211,0.0279257280084551,0.001243865263634,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mathHeld,E_math,0.025,14.0,0.0345783520694376,0.036717385204905,0.0021390331354673,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mathHeld,E_math,0.05,14.0,0.044897714515561,0.0460052053148505,0.0011074907992895,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mathHeld,E_math,0.1,14.0,0.0540806281935502,0.0599234057867598,0.0058427775932095,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mmluPro,E_ood,0.01,14.0,0.0169826078979772,0.0177694283940487,0.0007868204960714,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mmluPro,E_ood,0.025,14.0,0.0257876100248735,0.0274416053456843,0.0016539953208108,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mmluPro,E_ood,0.05,14.0,0.034657371664439,0.0376206508939598,0.0029632792295208,False,,,True,True,True,,,,,
functional_cell,llama,opd,40.0,E_mmluPro,E_ood,0.1,14.0,0.0403529787360677,0.051616121450007,0.0112631427139392,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_general,E_general,0.01,14.0,0.0111016401492035,0.010274473472854,-0.0008271666763494,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_general,E_general,0.025,14.0,0.0166314337480131,0.015521818352954,-0.0011096153950591,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_general,E_general,0.05,14.0,0.0215494490399473,0.0214374199241176,-0.0001120291158297,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_general,E_general,0.1,14.0,0.0291715389454946,0.0286734878570258,-0.0004980510884688,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_ifeval,E_if,0.01,14.0,0.0218143847655014,0.0205056321154563,-0.0013087526500451,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_ifeval,E_if,0.025,14.0,0.0309556128561478,0.0308989679621131,-5.664489403469503e-05,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_ifeval,E_if,0.05,14.0,0.0409536455184803,0.0423237658573917,0.0013701203389113,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_ifeval,E_if,0.1,14.0,0.0511084071160221,0.057698956109617,0.0065905489935949,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mathHeld,E_math,0.01,14.0,0.0289846655873052,0.0288546688599486,-0.0001299967273565,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mathHeld,E_math,0.025,14.0,0.0375244569882846,0.0375855218348805,6.106484659590405e-05,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mathHeld,E_math,0.05,14.0,0.0470594156200163,0.0470898392882726,3.0423668256215897e-05,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mathHeld,E_math,0.1,14.0,0.054839744853288,0.0609861691103927,0.0061464242571046,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mmluPro,E_ood,0.01,14.0,0.0211238416188525,0.02103199655461,-9.184506424247953e-05,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mmluPro,E_ood,0.025,14.0,0.0310081767846321,0.032667065476013,0.0016588886913809,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mmluPro,E_ood,0.05,14.0,0.0411469584039987,0.0450800560691808,0.003933097665182,False,,,True,True,True,,,,,
functional_cell,llama,opd,80.0,E_mmluPro,E_ood,0.1,14.0,0.0462670378033255,0.0598958041441679,0.0136287663408424,False,,,True,True,True,,,,,
functional_cell,llama,opd,160.0,E_general,E_general,0.01,14.0,0.0134628192797061,0.0116464055657696,-0.0018164137139364,False,,,True,True,True,,,,,
functional_cell,llama,opd,160.0,E_general,E_general,0.025,14.0,0.0194813520064764,0.0174287065487864,-0.00205264545769,False,,,True,True,True,,,,,
functional_cell,llama,opd,160.0,E_general,E_general,0.05,14.0,0.0267412351405494,0.0243400160990561,-0.0024012190414933,False,,,True,True,True,,,,,
